id,url,attribution,filepath,timestamp
25841a1d-b871-40b6-bacd-263777bcd0cc,https://live.staticflickr.com/8155/29029375090_0ec88a9295_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/25841a1d-b871-40b6-bacd-263777bcd0cc.png,2024-08-08T13:50:54.497616
07fa88b2-8ee2-4347-9b43-861d4ff1e57c,https://live.staticflickr.com/8420/29316651291_4154af4f2a_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Puck Off Cancer!"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/07fa88b2-8ee2-4347-9b43-861d4ff1e57c.png,2024-08-08T13:50:54.733249
8a1a4333-5f0b-4e42-b34e-4e0f937f373d,https://live.staticflickr.com/8311/29107942640_278c3ed896_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Puck Off Cancer!"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/8a1a4333-5f0b-4e42-b34e-4e0f937f373d.png,2024-08-08T13:50:55.009695
ed56e19a-92b7-463f-a4ec-03f113c5ce8b,https://live.staticflickr.com/8205/29239213341_0bc4402333_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/ed56e19a-92b7-463f-a4ec-03f113c5ce8b.png,2024-08-08T13:50:55.225951
76f363ca-be0b-4e73-bcbe-a2a7096782f2,https://live.staticflickr.com/8157/29316966065_fb16ec81cf_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/76f363ca-be0b-4e73-bcbe-a2a7096782f2.png,2024-08-08T13:50:55.485694
31f86f38-c24a-4dc0-8e4e-4f3e44cc511f,https://live.staticflickr.com/8533/28696584223_34928198a7_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/31f86f38-c24a-4dc0-8e4e-4f3e44cc511f.png,2024-08-08T13:50:55.737317
8a5bb3b4-51d0-49b8-aa30-cde3bba90f6c,https://live.staticflickr.com/8531/29316738135_7f85d0bb33_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Pucklers"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/8a5bb3b4-51d0-49b8-aa30-cde3bba90f6c.png,2024-08-08T13:50:56.040108
7070454b-56db-47cd-857c-4a9bf4603db9,https://live.staticflickr.com/8488/29361896086_78ccfdc2e3_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ Puck Off Cancer!"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/7070454b-56db-47cd-857c-4a9bf4603db9.png,2024-08-08T13:50:56.563735
ab41fb51-d082-4ec7-9215-313046b80848,https://live.staticflickr.com/8008/29330447192_65af506cc3_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ South Puck 1"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/ab41fb51-d082-4ec7-9215-313046b80848.png,2024-08-08T13:50:56.827439
8e22538d-7fde-44fc-9819-597948492232,https://live.staticflickr.com/8348/29438529715_0070dc243d_b.jpg,"""Face Off With Cancer #IFACEOFF4 - Fighting Unicorns @ South Puck 1"" by mark6mauno is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",/Users/anton/Downloads/Coding/SportMuteDatasets/hockey/8e22538d-7fde-44fc-9819-597948492232.png,2024-08-08T13:50:57.064848
